Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),BPA Deviation (%),BPA Pos (%),WG Position (%),BPA SP (%),Brake Press (bar),Calc HP (hp),Calc TQ (lbft),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),Cruise (),Current map (),DV Position (%),Eng State (),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exh Press Des (kPa),Exhaust Cam (°),FAC_MFF_ADD_FAC_LAM_AD (%),FAC_MFF_BAS_CUS (),FAC_TQ_REQ_DRIV_DROF (),FAC_TQ_REQ_PV (),Fastest Wheel (km/h),Flex IAT add (),Flex IAT weight (),Flex Lambda add (),Flex Lambda weight (),Flex MPI add (),Flex MPI weight (),Flex PUT Adder (kPa),Flex PUT weight (),Flex Spark Adder (°),Flex Spark weight (),Flex Torque Adder (ft-lb),Flex Torque weight (),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow (g/min),Fuel Flow SP (mg/stk),Fuel Split MPI (),fup_efp_ctl_ad (kPa),fup_efp_ctl_i (kPa),fup_efp_dif (kPa),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),knk nl0 (V),knk nl1 (V),knk nl2 (V),knk nl3 (V),knks_cmd_gain_ad0 (),knks_cmd_gain_ad1 (),knks_cmd_gain_ad2 (),knks_cmd_gain_ad3 (),knks_rng_h0 (V),knks_rng_h1 (V),knks_rng_h2 (V),knks_rng_h3 (V),knks_thd0 (V),knks_thd1 (V),knks_thd2 (V),knks_thd3 (V),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),LACO State (),Lambda (),Lambda Delta (),Lambda PID (%),Lambda SP (),Lambda SP Filtered (),LPFP DC (%),LTFT (%),LV_PRS_IM_SP_UP_THD (),MAF_COR (),MAP (kPa),MAP SP (kPa),MBT Ignition (deg crank),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Muffler Temp (C),Oil Temp (°F),PCV Mean Voltage (V),PCV PSI (psi),Pedal Pos (%),Port Flap Pos (),PQ_THR_SP_1 (),Press Ratio (),PRS_UP_THR_WIDE_OPEN_THR (hPa),PUT (kPa),PUT I Inhibit (),PUT SP (kPa),PUT_DIF_PUT_CTL (hPa),PUT_INC_MMV (hPa),put_sp_optm_resp (kpa),Slowest Wheel (km/h),SOI Actual (°),SOI Limit (°),STATE_ALFU (),STATE_ALFU_CTL (),Steering Angle (°),STFT (%),Target Slip (km/h),TC Active (),TC D (),TC I (),TC Ignition pull (km/h),TC P (),TC PID (),TC WG pull (%),TC Wheel Slip (km/h),TEG_DYN_UP_TUR (C),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Req (Nm),Total Trim (%),TPS (°),tqi_add_puc_open_thr[0] (nm),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Current (a),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),FAC_LAM_AD_OUT_FMSP[0] (%),MFF_ADD_LAM_AD_OUT_FMSP[0] (mg/stk),FAC_LAM_LIM[1] (%),MFF_SP_CLC[0] (mg/stk),SimosTools [R1.73:2025_10_9:mpi 1.4.bin]
494.787,1.8573609E-4,-0.5947185,106.04176,112.12038,101.34904,63.050007,13.948314,-9.760416,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3226.0,254.25,6.75,55.686275,0.09277344,104.80775,0.0,1.3916025,0.9375,0.0,0.0,42.82,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.186935,54.738834,655.11475,624.86646,62.704086,9.70721,0.0,21.757559,11.6747875,-29.452305,2.0,15.374756,95.758896,28.125,-13.125,5.8340926,0.0,1.336,0.0,0.11102295,-8.7109375,0.7293701,0.7132721,0.7233429,0.5442047,2.0,1.0,1.0,5.0,0.84594727,0.7080078,0.7519531,0.53344727,2.0117188,2.0117188,1.875,1.6210938,0.0,0.0,0.0,0.0,0.0,1.0,0.95214844,0.031982444,8.877569,0.9296875,0.92999333,70.15381,0.7812499,0.0,-0.021362305,34.053463,35.405445,28.125,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6842709,0.0,1.0,0.33169883,1.0531894,1226.682,106.73973,1.0,101.35009,-53.398884,0.3316701,101.35007,42.65,280.125,450.0,10.0,0.0,-1.4875,7.9402375,10.05,0.0,-0.16,0.0,0.0,-9.88,0.0,0.0793457,0.16999817,853.0,-1.34375,0.0,423.875,-29.09375,10.394096,7.936031,0.0,1404.23,37.957764,0.0,26.57611,33.3125,0.0,-4.281616,23.187256,18.84613,-0.74005127,3.7792969,26.594751,26.538828,26.619608,26.569897,1.3916016,0.0,8.877563,9.70721,0
494.819,1.4858888E-4,-0.59413743,108.38552,111.90843,101.349144,63.050007,13.959132,-9.718043,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3220.0,253.875,6.75,55.686275,0.0927124,104.782875,0.0,1.3916025,0.9296875,0.0,0.0,42.8,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,53.74117,55.938152,654.8494,624.86646,62.942505,9.919157,0.0,21.757559,11.4094515,-29.982977,2.0,17.585754,95.72801,27.0,-13.125,5.875547,0.0,1.348,0.0,0.110839844,-7.3046875,0.73013306,0.7132721,0.7243347,0.5484009,2.0,1.0,1.0,5.0,0.7507324,0.8166504,0.8288574,0.6640625,2.0117188,2.0117188,1.875,1.6210938,0.0,0.0,0.0,0.0,0.0,1.0,0.9511719,0.022338884,8.622747,0.9296875,0.92999333,69.88678,0.7812499,0.0,-0.021362305,34.345707,35.120003,27.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5482178,-2.6853032,0.0,1.0,0.32953665,1.051552,1226.4331,106.5739,1.0,101.35009,-52.403873,-0.16583505,101.35007,42.53,279.75,450.0,10.0,0.0,-1.4875,8.07094,10.05,0.0,0.0,0.0,0.0,-9.78,0.0,0.09765625,0.27000046,853.0,-1.03125,0.0,423.9375,-29.09375,10.200426,8.402857,0.0,1404.1174,37.878418,0.0,26.551256,33.25,0.0,-4.110718,23.516846,19.346619,-0.74005127,3.7792969,26.526402,26.551256,26.619608,26.482904,1.3916016,0.0,8.622742,9.919157,0
494.848,1.188711E-4,-0.593905,109.20413,111.90843,101.349236,63.050007,13.966705,-9.691809,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3221.0,253.5,6.75,55.686275,0.093444824,104.83263,0.0,1.3916025,0.9296875,0.0,0.0,42.63,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.82905,56.017754,654.0534,624.86646,63.419342,9.940352,0.0,21.757559,11.144115,-29.452305,2.0,16.378784,95.70022,27.0,-13.125,6.1389756,0.0,1.408,0.0,0.11090088,-7.4140625,0.73013306,0.7169342,0.7279968,0.550766,2.0,1.0,1.0,5.0,0.84472656,0.9277344,0.8288574,0.6152344,2.0117188,2.03125,1.8945312,1.6210938,0.0,0.0,0.0,0.0,0.0,1.0,0.9580078,0.02658083,8.8989315,0.9296875,0.92999333,69.89136,0.7812499,0.0,-0.018310547,34.526688,35.12768,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5486755,-2.6847017,0.0,1.0,0.3287901,1.054169,1226.4331,106.83923,1.0,101.35009,-53.97931,0.7462577,101.35007,42.53,280.5,450.0,10.0,0.0,-1.4875,8.175502,10.05,0.0,-0.24,0.0,0.0,-9.95,0.0,0.08544922,0.10000229,854.5,-0.75,0.0,423.875,-29.0,10.246382,8.402857,0.0,1402.655,38.586426,0.0,26.501547,33.28125,0.0,-4.3548584,23.461914,19.047546,-0.74005127,3.7792969,26.482904,26.489119,26.501547,26.426981,1.3916016,0.0,8.898926,9.940352,0
494.886,9.509688E-5,-0.593812,108.91104,111.90843,101.35015,63.050007,13.954428,-9.701339,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3211.0,254.25,6.75,54.901962,0.09307861,104.82433,0.0,1.3916025,0.9296875,0.0,0.0,42.67,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,55.784256,55.29604,654.0534,624.86646,63.419342,9.791988,0.0,21.757559,11.144115,-28.921633,2.0,15.357971,95.6752,27.375,-13.125,5.9808273,0.0,1.376,0.0,0.11010742,-7.765625,0.7386017,0.724411,0.73410034,0.5541992,2.0,1.0,1.0,5.0,0.8605957,0.83496094,0.9008789,0.64819336,2.03125,2.0507812,1.9140625,1.640625,0.0,0.0,0.0,0.0,0.0,1.0,0.96191406,0.037200954,9.609992,0.9296875,0.92999333,70.01648,0.7812499,0.0,-0.021362305,34.46189,35.126045,27.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6841033,0.0,1.0,0.32877478,1.0541596,1226.3502,106.83923,1.0,101.35838,-54.725567,0.08291753,101.35835,42.44,280.875,450.0,10.0,0.0,-1.4875,8.415401,10.05,0.0,0.16,0.0,0.0,-9.82,0.0,0.07324219,0.22999954,854.5,-1.0625,0.0,424.09375,-29.0,10.63154,7.936031,0.0,1401.4175,38.29956,0.0,26.45805,33.03125,0.0,-4.4403076,24.023438,19.529724,-0.74005127,3.7792969,26.445623,26.445623,26.476692,26.464264,1.3916016,0.0,9.609985,9.791988,0
494.919,7.607751E-5,-0.5937748,107.800804,111.90843,101.350975,63.050007,13.957552,-9.731528,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3213.0,254.25,6.75,54.901962,0.09307861,104.82433,0.0,1.3916025,0.9296875,0.0,0.0,42.57,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,55.21644,55.232357,653.25745,624.86646,62.942505,9.770794,0.0,21.757559,10.878779,-28.39096,2.0,15.408325,95.65269,27.75,-13.125,5.82798,0.0,1.34,0.0,0.11029053,-7.953125,0.7386017,0.728302,0.7397461,0.5553436,2.0,1.0,1.0,5.0,0.88256836,0.83496094,0.8935547,0.5871582,2.03125,2.0507812,1.9140625,1.640625,0.0,0.0,0.0,0.0,0.0,1.0,0.9550781,0.031982444,9.631354,0.9296875,0.92999333,69.96155,0.7812499,0.0,-0.021362305,34.254566,35.179886,27.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6838713,0.0,1.0,0.32897234,1.0551327,1226.599,106.938736,1.0,101.35838,-55.388905,0.3316701,101.35835,42.44,280.125,450.0,10.0,0.0,-1.4875,8.607321,10.05,0.0,0.08,0.0,0.0,-9.92,0.0,0.0793457,0.13000107,854.5,-0.9375,0.0,424.125,-28.875,10.831163,7.936031,0.0,1401.08,38.537598,0.0,26.464264,33.09375,0.0,-4.5318604,23.919678,19.334412,-0.74005127,3.7792969,26.420769,26.482904,26.420769,26.420769,1.3916016,0.0,9.631348,9.770794,0
494.949,6.0862007E-5,-0.59375995,107.211914,111.95082,101.351715,63.050007,13.95974,-9.742388,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1058.2925,0.0,211.54997,2.0,1.0,0.0,4.0,3204.0,254.25,6.75,54.901962,0.09240723,104.782875,0.0,1.3916025,0.9296875,0.0,0.0,42.47,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.90865,54.993557,652.19604,624.86646,63.180923,9.686015,0.0,21.757559,10.613443,-27.860289,2.0,15.742493,95.63242,27.75,-13.125,5.811655,0.0,1.34,0.0,0.10998535,-8.0078125,0.7437134,0.7347107,0.74295044,0.5553436,2.0,1.0,1.0,5.0,0.814209,0.91064453,0.8300781,0.63964844,2.0507812,2.0703125,1.9335938,1.640625,0.0,0.0,0.0,0.0,0.0,1.0,0.953125,0.027709981,9.541327,0.9296875,0.92999333,70.04547,0.7812499,0.0,-0.021362305,34.18044,35.230263,27.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5479126,-2.6860404,0.0,1.0,0.32952008,1.0548795,1226.3503,106.91385,1.0,101.35838,-55.471825,0.08291753,101.35835,42.31,280.125,450.0,10.0,0.0,-1.4875,8.760857,10.05,0.0,0.08,0.0,0.0,-9.89,0.0,0.09765625,0.15999985,856.0,-0.6875,0.0,424.28125,-29.0,10.883064,7.936031,0.0,1401.8113,38.537598,0.0,26.50776,33.0,0.0,-4.525757,24.401855,19.822693,-0.74005127,3.7792969,26.420769,26.569897,26.371058,26.358631,1.3916016,0.0,9.541321,9.686015,0
494.976,4.8689606E-5,-0.593754,107.29856,111.86604,101.35321,63.050007,13.955411,-9.745332,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3201.0,254.25,6.75,55.686275,0.09240723,104.79117,0.0,1.3916025,0.9296875,0.0,0.0,42.52,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.90865,55.136837,650.8694,624.86646,62.465668,9.791988,0.0,21.757559,10.348107,-26.002935,2.0,15.625,95.61418,27.75,-13.125,5.9102054,0.0,1.364,0.0,0.10998535,-7.9765625,0.7462311,0.7408905,0.74295044,0.5583191,2.0,1.0,1.0,5.0,0.814209,0.91064453,0.7775879,0.5761719,2.0507812,2.0898438,1.9335938,1.640625,0.0,0.0,0.0,0.0,0.0,1.0,0.9511719,0.026641864,9.689338,0.9296875,0.92999333,70.184326,0.7812499,0.0,-0.021362305,34.16163,35.168987,27.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5483704,-2.6860993,0.0,1.0,0.3283104,1.0569093,1226.5161,107.121155,1.0,101.36668,-56.96434,0.58042264,101.366646,42.37,280.5,450.0,10.0,0.0,-1.4875,8.883685,10.05,0.0,-0.08,0.0,0.0,-9.9,0.0,0.091552734,0.15000153,856.0,-1.0625,0.0,424.375,-29.0,10.98398,7.936031,0.0,1402.3738,39.09912,0.0,26.346203,33.0,0.0,-4.760742,24.58496,19.770813,-0.74005127,3.7792969,26.3897,26.265425,26.40834,26.371058,1.3916016,0.0,9.689331,9.791988,0
495.014,3.8951686E-5,-0.5937516,107.25731,111.738884,101.35456,63.050007,13.9582405,-9.7523365,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3191.0,254.25,6.75,55.686275,0.09240723,104.77458,0.0,1.3916025,0.9296875,0.0,0.0,42.4,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.56902,55.078465,650.8694,624.86646,62.704086,9.813184,0.0,21.757559,10.348107,-25.472263,2.0,16.540527,95.59777,27.75,-13.125,5.8571854,0.0,1.356,0.0,0.109802246,-7.796875,0.73669434,0.74790955,0.7485199,0.55892944,2.0,1.0,1.0,5.0,0.6640625,0.9411621,0.8679199,0.68603516,2.03125,2.0898438,1.9335938,1.640625,0.0,0.0,0.0,0.0,0.0,1.0,0.95410156,0.028717062,9.970099,0.9296875,0.92999333,70.39337,0.7812499,0.0,-0.024414062,34.114685,35.157505,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5479126,-2.6873426,0.0,1.0,0.3280762,1.0573043,1226.4331,107.16261,1.0,101.36668,-57.87643,0.08291753,101.366646,42.31,280.125,450.0,10.0,0.0,-1.4875,8.981948,10.05,0.0,0.0,0.0,0.0,-9.96,0.0,0.061035156,0.09000015,856.0,-0.625,0.0,424.5,-29.0,11.176619,7.936031,0.0,1402.655,39.27002,0.0,26.358631,32.9375,0.0,-4.8065186,25.12207,20.262146,-0.74005127,3.7792969,26.358631,26.327562,26.302708,26.327562,1.3916016,0.0,9.970093,9.813184,0
495.05,3.116135E-5,-0.59375066,107.03893,111.696495,101.355774,63.050007,13.954362,-9.748592,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3192.0,254.25,6.75,55.686275,0.09240723,104.77458,0.0,1.3916025,0.9296875,0.0,0.0,42.4,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.611473,55.41279,651.6654,624.86646,62.942505,9.919157,0.0,21.757559,10.082771,-26.002935,2.0,16.220093,95.583,27.75,-13.125,5.945438,0.0,1.376,0.0,0.109558105,-7.84375,0.7373047,0.7494354,0.7485199,0.5634308,2.0,1.0,1.0,5.0,0.7531738,0.7897949,0.6945801,0.68603516,2.03125,2.109375,1.9335938,1.6601562,0.0,0.0,0.0,0.0,0.0,1.0,0.95410156,0.026641864,9.976203,0.9296875,0.92999333,70.388794,0.7812499,0.0,-0.024414062,34.141716,35.19188,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5483704,-2.686927,0.0,1.0,0.328397,1.0572916,1226.5989,107.16261,1.0,101.36668,-57.87643,0.08291753,101.366646,42.24,280.5,450.0,10.0,0.0,-1.4875,9.060558,10.05,0.0,0.0,0.0,0.0,-9.89,0.0,0.07324219,0.15999985,857.4375,-0.6875,0.0,424.59375,-29.0,11.274124,7.936031,0.0,1399.8425,39.172363,0.0,26.30892,32.875,0.0,-4.827881,25.067139,20.191956,-0.74005127,3.7792969,26.30892,26.277853,26.346203,26.327562,1.3916016,0.0,9.976196,9.919157,0
495.076,2.492908E-5,-0.5937503,107.02696,111.654106,101.35603,63.050007,13.945787,-9.746295,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3186.0,253.875,6.75,54.901962,0.09240723,104.76629,0.0,1.3916025,0.9375,0.0,0.0,42.33,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.738834,55.136837,650.8694,624.86646,61.750412,9.813184,0.0,21.757559,10.082771,-26.002935,2.0,16.018677,95.5697,27.375,-13.125,5.917011,0.0,1.372,0.0,0.10913086,-7.859375,0.737381,0.7494354,0.7422638,0.5657959,2.0,1.0,1.0,5.0,0.7397461,0.8557129,0.6945801,0.6298828,2.03125,2.109375,1.9140625,1.6601562,0.0,0.0,0.0,0.0,0.0,1.0,0.95410156,0.027709981,10.224921,0.9296875,0.92999333,70.15839,0.7812499,0.0,-0.024414062,34.157814,35.17346,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5479126,-2.6878572,0.0,1.0,0.32822508,1.0572889,1226.4332,107.16261,1.0,101.35838,-57.95935,0.0,101.35835,42.11,280.125,450.0,10.0,0.0,-1.4875,9.279696,10.05,0.0,0.16,0.0,0.0,-9.83,0.0,0.07324219,0.22000122,857.4375,-0.65625,0.0,424.75,-29.0,11.448748,7.936031,0.0,1397.7612,39.11743,0.0,26.315134,32.75,0.0,-4.812622,25.372314,20.51239,-0.74005127,3.7792969,26.252996,26.339989,26.29028,26.30892,1.3916016,0.0,10.224915,9.813184,0
495.114,0.020019943,-0.5937501,107.59545,111.654106,101.35627,63.050007,13.957363,-9.7363405,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3183.0,253.875,6.75,54.901962,0.09240723,104.76629,0.0,1.3916025,0.9375,0.0,0.0,42.2,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.87681,55.370335,649.80804,624.86646,63.89618,9.961547,0.0,21.757559,9.817435,-24.941591,2.0,16.944885,95.55774,27.375,-13.125,6.0148473,0.0,1.396,0.0,0.10913086,-7.6484375,0.7344055,0.7531738,0.741272,0.5659485,2.0,1.0,1.0,5.0,0.7116699,0.68481445,0.7873535,0.57006836,2.0117188,2.109375,1.9140625,1.6601562,0.0,0.0,0.0,0.0,0.0,1.0,0.9453125,0.020172134,10.061652,0.9296875,0.92999333,70.37201,0.7812499,0.0,-0.024414062,34.226685,35.112865,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.548523,-2.686845,0.0,1.0,0.3276597,1.0572865,1226.1014,107.16261,1.0,101.35838,-57.95935,0.0,101.35835,42.1,280.5,450.0,10.0,0.0,-1.4875,9.298757,10.05,0.0,-0.08,0.0,0.0,-9.95,0.0,0.061035156,0.10000229,857.4375,-0.5,0.0,425.0625,-29.0,11.451046,7.936031,0.0,1396.6925,39.172363,0.0,26.228142,32.75,0.0,-4.7943115,25.53711,20.695496,-0.74005127,3.7792969,26.209501,26.221928,26.172218,26.134937,1.3916016,0.0,10.0616455,9.961547,0
495.149,0.016015954,-0.59375006,107.7702,111.56931,101.35648,63.050007,13.959607,-9.73078,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.8425,0.0,211.54997,2.0,1.0,0.0,4.0,3183.0,254.25,6.75,54.901962,0.09240723,104.77458,0.0,1.3916025,0.9375,0.0,0.0,42.21,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,55.24828,55.476467,649.012,624.86646,62.465668,9.961547,0.0,21.757559,9.552098,-24.41092,2.0,15.513611,95.54697,27.375,-13.125,5.9631433,0.0,1.384,0.0,0.108947754,-7.5859375,0.7344055,0.74516296,0.74295044,0.56777954,2.0,1.0,1.0,5.0,0.67993164,0.69091797,0.7873535,0.6176758,2.0117188,2.0898438,1.9335938,1.6796875,0.0,0.0,0.0,0.0,0.0,1.0,0.9433594,0.016876232,9.980781,0.9296875,0.92999333,70.38422,0.7812499,0.0,-0.024414062,34.265236,35.094166,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6856222,0.0,1.0,0.32748514,1.0572842,1226.1014,107.16261,1.0,101.35838,-58.208103,-0.08291753,101.35835,42.06,280.5,450.0,10.0,0.0,-1.4875,9.314005,10.05,0.0,-0.16,0.0,0.0,-9.9,0.0,0.0793457,0.14999771,858.875,-0.875,0.0,425.09375,-29.28125,11.410927,7.936031,0.0,1395.23,39.074707,0.0,26.203287,32.6875,0.0,-4.840088,25.53711,20.64972,-0.74005127,3.7792969,26.197073,26.184647,26.172218,26.09144,1.3916016,0.0,9.980774,9.961547,0
495.176,0.032812763,-0.59375006,107.84031,111.61171,101.35584,63.050007,13.955318,-9.725732,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.505,0.0,211.54997,2.0,1.0,0.0,4.0,3178.0,254.25,6.75,54.901962,0.092041016,104.74142,0.0,1.3916025,0.9375,0.0,0.0,42.1,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,54.945793,55.40748,649.2774,624.86646,62.942505,9.855573,0.0,21.757559,9.552098,-23.880247,2.0,16.792297,95.53728,27.375,-13.125,5.9537764,0.0,1.384,0.0,0.10876465,-7.96875,0.7280731,0.73883057,0.7499695,0.5706024,2.0,1.0,1.0,5.0,0.6738281,0.69091797,0.9411621,0.64697266,2.0117188,2.0703125,1.9335938,1.6796875,0.0,0.0,0.0,0.0,0.0,1.0,0.9404297,0.014709483,9.999091,0.9296875,0.92999333,70.52765,0.7812499,0.0,-0.024414062,34.2994,35.13178,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6849756,0.0,1.0,0.32773474,1.057618,1226.0184,107.19577,1.0,101.35009,-58.373936,0.0,101.35007,41.97,280.5,450.0,10.0,0.0,-1.61875,9.326203,10.05,0.0,-0.08,0.0,0.0,-9.92,0.0,0.08544922,0.12999725,858.875,-0.8125,0.0,425.1875,-29.28125,11.400608,7.936031,0.0,1394.2175,39.263916,0.0,26.215715,32.625,0.0,-4.840088,25.793457,20.906067,-0.74005127,3.7792969,26.166004,26.228142,26.128723,26.159792,1.3916016,0.0,9.999084,9.855573,0
495.208,0.04625021,-0.59375006,107.837166,111.654106,101.35526,63.050007,13.958176,-9.720323,0.0,0.4333496,0.0,0.0,0.0,0.0,0.0,1057.505,0.0,211.54997,2.0,1.0,0.0,4.0,3171.0,254.25,6.75,54.901962,0.092041016,104.74142,0.0,1.3916025,0.9296875,0.0,0.0,42.08,0.0,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,55.211132,55.69935,650.07336,624.86646,63.419342,9.919157,0.0,21.757559,9.286762,-24.41092,2.0,16.775513,95.52856,27.375,-13.125,5.9234924,0.0,1.38,0.0,0.10864258,-8.109375,0.7217407,0.7410431,0.7571411,0.5706024,2.0,1.0,1.0,5.0,0.6738281,0.80200195,0.95336914,0.5786133,1.9921875,2.0898438,1.953125,1.6796875,0.0,0.0,0.0,0.0,0.0,1.0,0.93652344,0.010284431,9.841926,0.9296875,0.92999333,70.53223,0.7812499,0.0,-0.024414062,34.33611,35.18764,27.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6846154,0.0,1.0,0.32800213,1.0584422,1226.1014,107.278694,1.0,101.35009,-59.037277,0.24875256,101.35007,41.97,280.5,450.0,10.0,0.0,-1.70625,9.335962,10.06,0.0,-0.16,0.0,0.0,-9.95,0.0,0.07324219,0.11000061,858.875,-0.6875,0.0,425.21875,-29.1875,11.315397,7.936031,0.0,1393.8237,39.556885,0.0,26.178432,32.59375,0.0,-4.9560547,26.171875,21.168518,-0.74005127,3.7792969,26.172218,26.159792,26.128723,26.159792,1.3916016,0.0,9.841919,9.919157,0
